"Crash ID","State","Month","MonthName","Year","Crash Type","Road User","Gender","AgeGroup"
8677924588365774800,"NSW",6,"June",2024,"Multiple","Motorcycle rider","Male","40-64"
2507397771375406100,"NSW",12,"December",2024,"Multiple","Motorcycle rider","Male","40-64"
5020281606579346400,"VIC",7,"July",2024,"Multiple","Driver","Male","17-25"
5936393751711850500,"VIC",5,"May",2023,"Single","Passenger","Male","0-16"
8526091341819818000,"VIC",5,"May",2024,"Multiple","Motorcycle rider","Male","26-39"
6295179763114764300,"NT",2,"February",2024,"Single","Passenger","Female","40-64"
3817162945994407400,"WA",12,"December",2024,"Multiple","Driver","Male","40-64"
320202597714,"QLD",12,"December",2020,"Single","Pedestrian","Male","17-25"
320211919789,"QLD",10,"October",2021,"Multiple","Driver","Male","40-64"
4655659520198729700,"QLD",5,"May",2022,"Multiple","Motorcycle rider","Male","40-64"
4020929300302693400,"QLD",10,"October",2024,"Single","Pedestrian","Female","26-39"
191205722788903136,"WA",1,"January",2022,"Single","Driver","Male","65 and over"
520212100244733,"SA",11,"November",2021,"Single","Driver","Female","17-25"
1741186550485470460,"NSW",9,"September",2023,"Single","Driver","Male","26-39"
4609277780129296400,"VIC",9,"September",2021,"Single","Motorcycle rider","Male","40-64"
520212100231306,"SA",10,"October",2021,"Single","Motorcycle rider","Male","40-64"
7154960153229516800,"NT",9,"September",2024,"Single","Driver","Male","26-39"
3896795540985142300,"SA",9,"September",2023,"Multiple","Motorcycle rider","Male","17-25"
670558611856366080,"QLD",5,"May",2022,"Single","Driver","Male","40-64"
320200119490,"QLD",1,"January",2020,"Multiple","Driver","Male","65 and over"
8499217052856268800,"QLD",2,"February",2022,"Single","Driver","Male","40-64"
320211134928,"QLD",6,"June",2021,"Multiple","Motorcycle rider","Male","40-64"
804992823676872450,"NSW",8,"August",2023,"Single","Driver","Male","40-64"
5698605985258350600,"QLD",12,"December",2022,"Multiple","Driver","Male","26-39"
1691241902258043390,"VIC",12,"December",2022,"Multiple","Driver","Female","40-64"
520202000163164,"SA",7,"July",2020,"Single","Driver","Male","17-25"
8683664915897058300,"QLD",11,"November",2022,"Multiple","Passenger","Female","26-39"
120201234802,"NSW",7,"July",2020,"Single","Pedestrian","Female","0-16"
5116940148015135700,"NSW",4,"April",2024,"Multiple","Passenger","Male","65 and over"
320210773355,"QLD",4,"April",2021,"Single","Driver","Male","40-64"
5586049497425618900,"WA",6,"June",2022,"Single","Passenger","Male","40-64"
4202014381,"WA",9,"September",2020,"Multiple","Motorcycle rider","Male","40-64"
120201223161,"NSW",2,"February",2020,"Multiple","Pedestrian","Female","0-16"
3699571387600819700,"VIC",5,"May",2021,"Single","Motorcycle rider","Male","40-64"
120201250099,"NSW",12,"December",2020,"Multiple","Driver","Male","40-64"
120201234800,"NSW",6,"June",2020,"Multiple","Driver","Female","65 and over"
72021163796,"NT",12,"December",2021,"Single","Driver","Male","40-64"
4415673978254800400,"VIC",10,"October",2021,"Single","Driver","Male","17-25"
654735727509642500,"VIC",2,"February",2022,"Single","Motorcycle rider","Male","40-64"
1152169776279046910,"QLD",4,"April",2024,"Single","Passenger","Female","65 and over"
2631653856937061400,"NSW",3,"March",2024,"Single","Driver","Male","26-39"
8472045245936231400,"QLD",2,"February",2024,"Single","Driver","Male","26-39"
2306853149058502700,"NSW",8,"August",2023,"Multiple","Pedestrian","Female","65 and over"
2512770583262591000,"QLD",4,"April",2024,"Multiple","Motorcycle rider","Male","65 and over"
520202000068602,"SA",3,"March",2020,"Single","Driver","Male","40-64"
320210229536,"QLD",2,"February",2021,"Multiple","Motorcycle rider","Male","26-39"
320210614385,"QLD",4,"April",2021,"Single","Driver","Female","26-39"
7256002627928169500,"VIC",10,"October",2021,"Single","Driver","Male","65 and over"
1538016942352735740,"SA",11,"November",2024,"Single","Pedestrian","Female","65 and over"
4485192210792454700,"VIC",9,"September",2022,"Single","Motorcycle pillion passenger","Male","40-64"
6962889600270026800,"WA",10,"October",2024,"Single","Passenger","Male","17-25"
5837127804524351500,"VIC",10,"October",2021,"Multiple","Driver","Male","65 and over"
620202252,"TAS",12,"December",2020,"Single","Passenger","Male","17-25"
120201242579,"NSW",10,"October",2020,"Multiple","Passenger","Female","26-39"
8325094231219769300,"NT",8,"August",2024,"Multiple","Pedestrian","Female","40-64"
2506983310226833400,"NSW",11,"November",2023,"Single","Passenger","Male","0-16"
987303180585088130,"WA",3,"March",2022,"Single","Driver","Male","26-39"
333662097321875520,"NSW",5,"May",2023,"Single","Driver","Male","65 and over"
4202014395,"WA",10,"October",2020,"Single","Pedestrian","Male","17-25"
6778041754427522000,"QLD",8,"August",2023,"Multiple","Driver","Female","40-64"
399431884859245440,"QLD",10,"October",2024,"Multiple","Passenger","Female","65 and over"
8454569905137695700,"WA",1,"January",2023,"Multiple","Motorcycle rider","Male","40-64"
5320344683386763300,"SA",12,"December",2024,"Single","Motorcycle rider","Male","40-64"
520202000229684,"SA",10,"October",2020,"Single","Driver","Male","26-39"
3105483005324572200,"VIC",2,"February",2021,"Single","Driver","Female","26-39"
120221307868,"NSW",12,"December",2022,"Multiple","Driver","Male","26-39"
320211651155,"QLD",9,"September",2021,"Multiple","Driver","Male","17-25"
4556442646816398300,"NSW",11,"November",2024,"Multiple","Passenger","Male","65 and over"
320200911209,"QLD",5,"May",2020,"Single","Motorcycle rider","Male","26-39"
1444448350766550530,"VIC",2,"February",2020,"Single","Driver","Male","26-39"
4984808467757581300,"TAS",8,"August",2024,"Single","Driver","Male","17-25"
1921910841716989180,"VIC",10,"October",2022,"Multiple","Motorcycle rider","Male","40-64"
2793010970415971300,"QLD",12,"December",2023,"Single","Driver","Male","65 and over"
6654398357163806700,"VIC",7,"July",2023,"Multiple","Driver","Male","40-64"
4202014361,"WA",9,"September",2020,"Multiple","Driver","Male","26-39"
6490191965216490500,"VIC",12,"December",2024,"Multiple","Driver","Male","26-39"
120221301289,"NSW",10,"October",2022,"Multiple","Driver","Male","17-25"
739350372133221380,"VIC",8,"August",2024,"Multiple","Passenger","Male","0-16"
8592092715372335100,"VIC",2,"February",2023,"Single","Motorcycle rider","Male","26-39"
1522219215508220160,"NSW",2,"February",2024,"Single","Driver","Male","65 and over"
9190673445630915600,"VIC",10,"October",2022,"Single","Driver","Male","17-25"
7406857413977999400,"QLD",3,"March",2022,"Multiple","Driver","Male","65 and over"
2917570342513294800,"VIC",11,"November",2021,"Multiple","Motorcycle rider","Male","26-39"
4011927829379913700,"VIC",3,"March",2020,"Multiple","Pedal cyclist","Female","17-25"
120211251909,"NSW",1,"January",2021,"Multiple","Driver","Male","26-39"
320202418264,"QLD",11,"November",2020,"Multiple","Motorcycle rider","Male","26-39"
120211264540,"NSW",6,"June",2021,"Single","Pedestrian","Male","65 and over"
320201325262,"QLD",6,"June",2020,"Single","Pedestrian","Male","65 and over"
2579124296851297800,"QLD",1,"January",2022,"Multiple","Passenger","Male","65 and over"
8121634911579445200,"NSW",4,"April",2024,"Single","Driver","Male","26-39"
5093204714186372100,"VIC",12,"December",2021,"Single","Driver","Male","26-39"
320201420145,"QLD",7,"July",2020,"Single","Driver","Male","65 and over"
820212021204,"ACT",7,"July",2021,"Single","Driver","Male","65 and over"
7439160587380072400,"WA",10,"October",2024,"Single","Driver","Male","40-64"
7098986812081250300,"VIC",9,"September",2023,"Single","Pedestrian","Male","40-64"
120221304349,"NSW",11,"November",2022,"Single","Pedestrian","Female","40-64"
1087781624271118720,"QLD",8,"August",2024,"Single","Motorcycle rider","Male","26-39"
520222200087764,"SA",4,"April",2022,"Single","Driver","Male","65 and over"
7779486413954915300,"VIC",9,"September",2021,"Single","Motorcycle rider","Male","40-64"
2272702142725768190,"VIC",11,"November",2021,"Single","Passenger","Male","40-64"
110307738161350144,"WA",4,"April",2023,"Single","Pedestrian","Male","65 and over"
5250387333579787300,"WA",9,"September",2023,"Single","Driver","Male","26-39"
1292296112376851970,"NT",7,"July",2024,"Multiple","Driver","Male","65 and over"
1552941514801343230,"VIC",6,"June",2020,"Single","Driver","Male","40-64"
6721656647204419600,"NSW",1,"January",2024,"Single","Driver","Male","40-64"
520212100001002,"SA",1,"January",2021,"Multiple","Pedal cyclist","Male","40-64"
3176217392451925500,"TAS",1,"January",2024,"Single","Pedestrian","Male","0-16"
3718989975235056600,"WA",11,"November",2024,"Single","Driver","Male","26-39"
5375079554306251800,"WA",9,"September",2023,"Multiple","Driver","Female","65 and over"
455266189895240190,"WA",5,"May",2023,"Single","Driver","Male","17-25"
120211254247,"NSW",2,"February",2021,"Single","Driver","Female","40-64"
2033938785464041470,"VIC",7,"July",2020,"Single","Driver","Male","65 and over"
8188474485841049600,"VIC",9,"September",2024,"Single","Driver","Male","17-25"
120211251223,"NSW",1,"January",2021,"Multiple","Pedestrian","Male","0-16"
2577638321799184900,"NSW",11,"November",2023,"Single","Motorcycle rider","Female","65 and over"
320200759830,"QLD",4,"April",2020,"Single","Passenger","Male","40-64"
5855451559818811400,"VIC",4,"April",2023,"Multiple","Passenger","Male","0-16"
4035036480704342500,"VIC",5,"May",2020,"Single","Pedestrian","Male","40-64"
6640623254714256400,"QLD",6,"June",2024,"Multiple","Motorcycle rider","Male","17-25"
6520935535927023600,"NSW",9,"September",2024,"Single","Driver","Male","40-64"
3561673849832308200,"VIC",3,"March",2023,"Single","Passenger","Female","0-16"
4202114803,"WA",12,"December",2021,"Multiple","Pedestrian","Male","40-64"
8141102943574378500,"WA",4,"April",2024,"Single","Passenger","Male","40-64"
2384383703704204800,"NT",1,"January",2024,"Single","Driver","Male","17-25"
2684257440966688800,"VIC",12,"December",2023,"Single","Pedestrian","Male","0-16"
320210971383,"QLD",5,"May",2021,"Multiple","Pedal cyclist","Male","17-25"
320202489171,"QLD",12,"December",2020,"Multiple","Driver","Male","65 and over"
6999251010344366100,"SA",2,"February",2023,"Single","Driver","Male","40-64"
7000496218374463500,"VIC",7,"July",2021,"Single","Driver","Male","26-39"
4202114508,"WA",1,"January",2021,"Multiple","Motorcycle rider","Female","40-64"
4202114784,"WA",11,"November",2021,"Single","Driver","Male","40-64"
120221305072,"NSW",11,"November",2022,"Single","Driver","Female","40-64"
3709218968376593900,"QLD",11,"November",2023,"Single","Pedal cyclist","Male","26-39"
4018808786074180100,"VIC",2,"February",2020,"Multiple","Driver","Female","17-25"
4986637933748508700,"VIC",7,"July",2023,"Single","Pedestrian","Female","65 and over"
320211292007,"QLD",7,"July",2021,"Multiple","Driver","Male","40-64"
3756287376149267500,"QLD",10,"October",2022,"Single","Driver","Male","17-25"
2828389424811189200,"QLD",4,"April",2023,"Single","Pedestrian","Male","40-64"
28681784104587800,"WA",5,"May",2024,"Single","Pedestrian","Female","17-25"
320202108259,"QLD",10,"October",2020,"Multiple","Motorcycle rider","Male","26-39"
120211265337,"NSW",6,"June",2021,"Single","Driver","Male","26-39"
5547901759083353100,"VIC",7,"July",2024,"Single","Motorcycle rider","Female","26-39"
4531270012470156800,"WA",5,"May",2024,"Single","Driver","Male","65 and over"
320201616588,"QLD",8,"August",2020,"Single","Pedestrian","Female","0-16"
7282447540642480100,"VIC",11,"November",2024,"Multiple","Driver","Female","65 and over"
296392850305569600,"TAS",6,"June",2023,"Multiple","Driver","Female","26-39"
1795945014546789630,"NSW",2,"February",2024,"Single","Driver","Male","26-39"
120201242580,"NSW",10,"October",2020,"Multiple","Motorcycle rider","Male","26-39"
4202014232,"WA",3,"March",2020,"Multiple","Driver","Male","40-64"
7061521596267867100,"TAS",3,"March",2024,"Single","Passenger","Male","0-16"
6651680261273826300,"NSW",8,"August",2023,"Single","Driver","Male","17-25"
4389039221969603600,"VIC",6,"June",2021,"Multiple","Passenger","Male","40-64"
520212100074865,"SA",4,"April",2021,"Single","Driver","Male","17-25"
7499004872649458700,"VIC",5,"May",2024,"Single","Pedestrian","Male","65 and over"
5676042149732497400,"VIC",12,"December",2023,"Multiple","Motorcycle rider","Male","65 and over"
8703034146749530100,"VIC",2,"February",2022,"Multiple","Motorcycle rider","Male","40-64"
5001744236665971700,"QLD",8,"August",2024,"Multiple","Passenger","Female","26-39"
320211889085,"QLD",10,"October",2021,"Multiple","Passenger","?","Unknown"
72021163061,"NT",8,"August",2021,"Single","Pedestrian","Male","0-16"
120211267287,"NSW",6,"June",2021,"Single","Passenger","Female","65 and over"
72021162811,"NT",7,"July",2021,"Single","Driver","Male","40-64"
5152489976506235900,"NSW",5,"May",2023,"Multiple","Driver","Male","65 and over"
320210249590,"QLD",2,"February",2021,"Single","Motorcycle rider","Male","26-39"
8821928723234156500,"VIC",3,"March",2022,"Multiple","Driver","Male","26-39"
9087994946454186000,"QLD",10,"October",2022,"Multiple","Driver","Female","40-64"
120211277827,"NSW",11,"November",2021,"Single","Pedestrian","Female","65 and over"
3630631606630131200,"VIC",12,"December",2023,"Multiple","Passenger","Male","17-25"
5387924609120997400,"NSW",4,"April",2023,"Single","Driver","Male","17-25"
1593093762863467260,"VIC",9,"September",2022,"Single","Driver","Male","26-39"
7601899595020481500,"NSW",11,"November",2023,"Single","Pedestrian","Female","65 and over"
6692596541946239000,"QLD",7,"July",2023,"Multiple","Driver","Male","65 and over"
8962189339497876500,"VIC",12,"December",2024,"Single","Driver","Male","40-64"
7263251982027699200,"VIC",8,"August",2023,"Multiple","Motorcycle rider","Male","26-39"
8404428371239485400,"NSW",7,"July",2023,"Multiple","Driver","Male","40-64"
120201235986,"NSW",7,"July",2020,"Single","Motorcycle rider","Male","40-64"
320202244512,"QLD",10,"October",2020,"Single","Motorcycle rider","Male","26-39"
3118634602302376400,"NSW",5,"May",2023,"Multiple","Driver","Male","40-64"
1551789347969192190,"WA",2,"February",2023,"Single","Driver","Male","40-64"
3123033595359994900,"QLD",7,"July",2023,"Single","Driver","Female","17-25"
6201557985154215900,"QLD",9,"September",2023,"Multiple","Driver","Male","65 and over"
7357790044507802600,"SA",4,"April",2024,"Multiple","Driver","Male","65 and over"
1045400675740384260,"VIC",2,"February",2021,"Multiple","Driver","Male","26-39"
4257404789867255300,"VIC",8,"August",2021,"Multiple","Passenger","Female","0-16"
320202592003,"QLD",12,"December",2020,"Multiple","Driver","Male","65 and over"
2220981104825554180,"VIC",8,"August",2022,"Multiple","Driver","Male","26-39"
1572322494133568510,"VIC",9,"September",2022,"Multiple","Pedestrian","Male","26-39"
6297812647518804000,"VIC",11,"November",2022,"Multiple","Pedestrian","Female","17-25"
5403017109811121200,"QLD",8,"August",2022,"Single","Driver","Male","26-39"
1759536774170102020,"VIC",1,"January",2023,"Multiple","Driver","Female","65 and over"
3279876279797896200,"VIC",11,"November",2024,"Multiple","Motorcycle rider","Male","40-64"
620202246,"TAS",10,"October",2020,"Multiple","Passenger","Female","65 and over"
1583568976483596800,"NSW",7,"July",2023,"Single","Pedestrian","Female","65 and over"
7897928419640680400,"VIC",1,"January",2022,"Single","Motorcycle rider","Male","17-25"
120221299617,"NSW",9,"September",2022,"Multiple","Motorcycle rider","Male","40-64"
4106914327592127000,"QLD",4,"April",2022,"Multiple","Motorcycle rider","Male","26-39"
320200319226,"QLD",2,"February",2020,"Single","Pedestrian","Male","65 and over"
7885848317732649000,"NSW",9,"September",2024,"Multiple","Passenger","Male","17-25"
1059024179376682370,"NSW",6,"June",2023,"Multiple","Driver","Male","65 and over"
1856484775299574780,"QLD",10,"October",2024,"Single","Motorcycle rider","Male","40-64"
120221288559,"NSW",4,"April",2022,"Multiple","Passenger","Female","0-16"
4173141118376072200,"QLD",4,"April",2023,"Multiple","Driver","Male","17-25"
8295891801129417700,"QLD",4,"April",2022,"Multiple","Passenger","Female","17-25"
4710826382198072300,"NT",1,"January",2024,"Multiple","Pedestrian","Male","17-25"
3039933495235194400,"WA",8,"August",2022,"Single","Passenger","Male","17-25"
7125702908575789100,"NSW",1,"January",2023,"Single","Passenger","Female","40-64"
5395173641589019600,"QLD",3,"March",2023,"Single","Pedestrian","Male","17-25"
120201250680,"NSW",12,"December",2020,"Single","Driver","Male","65 and over"
7753851302058002400,"NSW",3,"March",2023,"Single","Pedestrian","Male","65 and over"
5705044073427277800,"NSW",4,"April",2024,"Multiple","Driver","Male","65 and over"
4202014442,"WA",11,"November",2020,"Multiple","Passenger","Female","40-64"
7202789952307282900,"VIC",5,"May",2023,"Multiple","Driver","Female","40-64"
8020907923985350700,"VIC",1,"January",2021,"Single","Motorcycle rider","Male","26-39"
8166919734147588100,"VIC",2,"February",2022,"Multiple","Driver","Female","65 and over"
320210543085,"QLD",3,"March",2021,"Multiple","Driver","Male","65 and over"
320211827803,"QLD",9,"September",2021,"Multiple","Driver","Male","26-39"
5803402631086267400,"VIC",1,"January",2020,"Single","Driver","Male","40-64"
120211265348,"NSW",6,"June",2021,"Multiple","Motorcycle rider","Male","40-64"
120201241924,"NSW",9,"September",2020,"Multiple","Driver","Female","65 and over"
8783011485000398800,"VIC",10,"October",2022,"Single","Driver","Male","40-64"
7760968358022195200,"NSW",4,"April",2024,"Multiple","Driver","Male","65 and over"
3627568362980882900,"VIC",11,"November",2023,"Single","Pedestrian","Male","0-16"
5493847404260098000,"QLD",9,"September",2022,"Multiple","Driver","Male","40-64"
4581971650705600500,"QLD",2,"February",2022,"Multiple","Motorcycle rider","Male","26-39"
2631363129288271900,"VIC",3,"March",2020,"Single","Pedestrian","Female","65 and over"
120221289097,"NSW",5,"May",2022,"Single","Driver","Male","65 and over"
6521529210490783700,"QLD",11,"November",2024,"Multiple","Passenger","Female","40-64"
4966662831378917400,"VIC",6,"June",2023,"Multiple","Passenger","Female","0-16"
1574748083781683200,"WA",1,"January",2024,"Single","Driver","Male","26-39"
7776872427136747500,"SA",5,"May",2024,"Multiple","Passenger","Female","40-64"
8296693942609423400,"VIC",2,"February",2020,"Single","Driver","Male","26-39"
2089643718237867260,"VIC",3,"March",2024,"Single","Driver","Female","17-25"
5360464514776845300,"WA",8,"August",2022,"Single","Passenger","Male","40-64"
6526651707936612400,"QLD",10,"October",2024,"Single","Driver","Male","26-39"
845181694773171330,"VIC",2,"February",2020,"Single","Driver","Male","40-64"
4975674116143759400,"QLD",5,"May",2024,"Multiple","Motorcycle rider","Male","40-64"
3450051291374463000,"NSW",4,"April",2023,"Multiple","Passenger","Male","40-64"
8010739280587321300,"QLD",9,"September",2022,"Single","Driver","Male","17-25"
320200785065,"QLD",4,"April",2020,"Single","Motorcycle rider","Male","40-64"
6912135935262907400,"NSW",8,"August",2024,"Single","Driver","Male","40-64"
173653868901517376,"NSW",1,"January",2023,"Single","Driver","Male","65 and over"
320201824565,"QLD",8,"August",2020,"Single","Motorcycle rider","Male","65 and over"
8716503596593684500,"VIC",2,"February",2024,"Single","Pedestrian","Male","26-39"
2622919750981153800,"VIC",1,"January",2022,"Single","Driver","Male","26-39"
5832064426377571300,"WA",8,"August",2023,"Multiple","Motorcycle rider","Female","40-64"
1007955978523723650,"VIC",3,"March",2020,"Multiple","Motorcycle rider","Male","17-25"
3427744615374074400,"SA",10,"October",2024,"Multiple","Motorcycle rider","Male","17-25"
4118399680306699800,"QLD",2,"February",2022,"Single","Motorcycle rider","Male","40-64"
2553674724406959100,"QLD",7,"July",2023,"Single","Driver","Male","65 and over"
1165239137032747010,"VIC",8,"August",2024,"Multiple","Motorcycle rider","Male","40-64"
320200582634,"QLD",3,"March",2020,"Single","Driver","Male","65 and over"
4448076088158415400,"NSW",10,"October",2023,"Multiple","Motorcycle rider","Male","65 and over"
8797890345574907900,"NSW",9,"September",2024,"Single","Driver","Male","17-25"
2206601527173463300,"QLD",7,"July",2022,"Multiple","Passenger","Male","65 and over"
3362337737217432600,"VIC",5,"May",2024,"Multiple","Driver","Female","65 and over"
120211276026,"NSW",11,"November",2021,"Multiple","Passenger","Male","17-25"
7050141329325575200,"VIC",8,"August",2023,"Single","Driver","Male","40-64"
6753570182492254200,"QLD",9,"September",2024,"Single","Pedestrian","Male","26-39"
7117897527007508500,"ACT",11,"November",2024,"Single","Pedal cyclist","Male","65 and over"
320210557219,"QLD",3,"March",2021,"Single","Driver","Male","26-39"
520202000267053,"SA",11,"November",2020,"Multiple","Motorcycle rider","Male","40-64"
1791650481705313540,"VIC",4,"April",2023,"Multiple","Motorcycle rider","Male","17-25"
7620467273554440200,"TAS",5,"May",2021,"Multiple","Motorcycle rider","Male","17-25"
120201227707,"NSW",3,"March",2020,"Single","Motorcycle rider","Male","40-64"
8265565250536283100,"WA",11,"November",2023,"Multiple","Driver","Female","40-64"
9140315741145015300,"QLD",1,"January",2023,"Multiple","Motorcycle rider","Male","40-64"
120201230121,"NSW",4,"April",2020,"Single","Pedestrian","Female","40-64"
404917110239782910,"NSW",9,"September",2024,"Multiple","Driver","Female","40-64"
5434057681241350100,"QLD",11,"November",2023,"Single","Pedestrian","Male","65 and over"
120211278109,"NSW",12,"December",2021,"Multiple","Motorcycle rider","Male","65 and over"
2994180527065710600,"SA",7,"July",2024,"Single","Pedestrian","Female","65 and over"
4011105724842143200,"VIC",10,"October",2023,"Single","Driver","Female","17-25"
2564577784386526200,"VIC",1,"January",2022,"Single","Motorcycle rider","Male","40-64"
8798735105247075300,"QLD",5,"May",2022,"Single","Driver","Male","26-39"
4602769120509645800,"VIC",5,"May",2024,"Multiple","Motorcycle rider","Male","26-39"
7591114418828053500,"QLD",6,"June",2024,"Single","Pedestrian","Male","40-64"
543675939119869630,"WA",4,"April",2024,"Single","Driver","Male","17-25"
4202114795,"WA",11,"November",2021,"Single","Passenger","Male","26-39"
4630885935280847900,"TAS",7,"July",2024,"Multiple","Passenger","Male","26-39"
2565911446563980800,"TAS",7,"July",2024,"Multiple","Driver","Male","40-64"
320211366836,"QLD",7,"July",2021,"Multiple","Driver","Female","26-39"
120221283578,"NSW",2,"February",2022,"Multiple","Motorcycle rider","Male","0-16"
72020160032,"NT",5,"May",2020,"Single","Motorcycle rider","Male","40-64"
7326723324866187300,"VIC",8,"August",2024,"Single","Passenger","Male","26-39"
8853543736329966600,"VIC",5,"May",2023,"Multiple","Driver","Female","40-64"
4202014309,"WA",7,"July",2020,"Single","Motorcycle rider","Male","65 and over"
5446896587809088500,"VIC",7,"July",2024,"Single","Motorcycle rider","Male","26-39"
4203387078244249600,"VIC",5,"May",2020,"Single","Driver","Male","17-25"
120211261778,"NSW",5,"May",2021,"Single","Driver","Male","26-39"
6489549307304575000,"NSW",4,"April",2024,"Single","Driver","Female","40-64"
3718696259636150800,"VIC",12,"December",2022,"Single","Passenger","Male","26-39"
8243625876667267100,"NSW",1,"January",2023,"Single","Driver","Male","40-64"
2578092810248136200,"VIC",9,"September",2020,"Single","Pedestrian","Male","0-16"
2031475614375990530,"WA",5,"May",2023,"Multiple","Driver","Male","26-39"
5329007978516462600,"VIC",2,"February",2021,"Multiple","Motorcycle rider","Male","26-39"
7910562551281926100,"VIC",7,"July",2022,"Multiple","Driver","Male","40-64"
120221299031,"NSW",9,"September",2022,"Single","Motorcycle rider","Male","40-64"
3346329235185091600,"VIC",1,"January",2024,"Multiple","Driver","Male","65 and over"
520222200109292,"SA",5,"May",2022,"Single","Motorcycle rider","Male","40-64"
120211275580,"NSW",11,"November",2021,"Single","Pedestrian","Female","17-25"
2440057641823846400,"WA",7,"July",2022,"Multiple","Driver","Male","40-64"
1677149937440470020,"WA",11,"November",2023,"Multiple","Passenger","Female","65 and over"
3930682893679279100,"VIC",11,"November",2021,"Multiple","Motorcycle rider","Male","26-39"
8199881321126171600,"VIC",9,"September",2021,"Single","Unknown","Male","17-25"
3984414504642109400,"VIC",12,"December",2020,"Single","Pedestrian","Female","26-39"
320200303887,"QLD",2,"February",2020,"Single","Passenger","Male","26-39"
4202114740,"WA",9,"September",2021,"Single","Passenger","Female","40-64"
7430785900557917200,"QLD",11,"November",2024,"Multiple","Driver","Male","40-64"
1258000844368316930,"QLD",10,"October",2022,"Single","Pedestrian","Male","26-39"
3611068719188159000,"QLD",3,"March",2024,"Multiple","Motorcycle rider","Female","40-64"
4202114494,"WA",1,"January",2021,"Single","Motorcycle rider","Male","40-64"
5960485739176667100,"NT",9,"September",2023,"Multiple","Unknown","Female","0-16"
520212100279648,"SA",12,"December",2021,"Single","Pedestrian","Male","26-39"
4852735615431536600,"NSW",6,"June",2024,"Single","Pedestrian","Male","40-64"
7452836380883428400,"VIC",4,"April",2024,"Multiple","Driver","Male","65 and over"
4202114656,"WA",6,"June",2021,"Multiple","Driver","Male","40-64"
320210166171,"QLD",1,"January",2021,"Multiple","Pedestrian","Female","26-39"
2274007082605608450,"SA",11,"November",2024,"Multiple","Pedal cyclist","Male","40-64"
320201183019,"QLD",6,"June",2020,"Multiple","Driver","Male","40-64"
92485599451352224,"QLD",6,"June",2023,"Single","Motorcycle rider","Female","26-39"
320200529932,"QLD",3,"March",2020,"Multiple","Motorcycle rider","Male","17-25"
72843174701878112,"WA",11,"November",2024,"Single","Driver","Male","65 and over"
120211276535,"NSW",11,"November",2021,"Multiple","Motorcycle rider","Male","26-39"
120211277023,"NSW",11,"November",2021,"Multiple","Driver","Female","40-64"
5488081788058879000,"NSW",2,"February",2024,"Multiple","Motorcycle rider","Male","26-39"
1034460978230021120,"VIC",6,"June",2022,"Single","Pedestrian","Male","40-64"
8269332177767906300,"NSW",10,"October",2023,"Multiple","Motorcycle rider","Male","40-64"
520202000112978,"SA",5,"May",2020,"Multiple","Passenger","Male","17-25"
320202633777,"QLD",12,"December",2020,"Single","Pedestrian","Male","26-39"
1547793101887694340,"WA",2,"February",2023,"Multiple","Driver","Female","26-39"
660226921582848640,"VIC",10,"October",2020,"Multiple","Motorcycle rider","Male","26-39"
1678139038291221250,"WA",9,"September",2023,"Single","Passenger","Male","17-25"
8276015506705352700,"WA",4,"April",2022,"Single","Driver","Male","17-25"
7978594380814802900,"QLD",7,"July",2024,"Multiple","Motorcycle rider","Male","40-64"
2764487498623212000,"NSW",2,"February",2023,"Multiple","Driver","Male","65 and over"
120201230127,"NSW",4,"April",2020,"Multiple","Motorcycle rider","Male","40-64"
120201228250,"NSW",4,"April",2020,"Multiple","Pedal cyclist","Female","65 and over"
6162868972608615400,"VIC",12,"December",2023,"Single","Motorcycle rider","Male","0-16"
7160209738109113300,"VIC",4,"April",2023,"Multiple","Passenger","Female","26-39"
3002016280435981800,"NSW",5,"May",2024,"Single","Driver","Male","26-39"
320201693485,"QLD",8,"August",2020,"Single","Driver","Male","26-39"
4603295417447445000,"SA",3,"March",2024,"Multiple","Driver","Male","17-25"
4484851042438477800,"QLD",12,"December",2022,"Single","Pedestrian","Male","65 and over"
5495823227034483700,"SA",6,"June",2024,"Single","Driver","Male","65 and over"
4579236017826869200,"QLD",6,"June",2023,"Single","Driver","Male","40-64"
320212350939,"QLD",12,"December",2021,"Multiple","Pedal cyclist","Male","65 and over"
5263734050228417500,"WA",10,"October",2023,"Multiple","Driver","Male","26-39"
4074040998948650500,"QLD",5,"May",2024,"Multiple","Passenger","Female","65 and over"
3853840965814087200,"VIC",6,"June",2023,"Single","Driver","Male","40-64"
120201239482,"NSW",8,"August",2020,"Single","Driver","Male","26-39"
9164454213158868000,"VIC",4,"April",2020,"Multiple","Driver","Male","26-39"
4049461164017280000,"WA",6,"June",2022,"Single","Pedestrian","Male","65 and over"
520202000224897,"SA",10,"October",2020,"Single","Passenger","Female","26-39"
8569095492170592300,"WA",9,"September",2022,"Single","Motorcycle rider","Male","26-39"
120211261817,"NSW",5,"May",2021,"Multiple","Passenger","Male","26-39"
884023650960650370,"QLD",8,"August",2024,"Multiple","Passenger","Female","40-64"
620202227,"TAS",1,"January",2020,"Multiple","Driver","Male","40-64"
320212134209,"QLD",11,"November",2021,"Single","Motorcycle rider","Male","40-64"
6022003255661451300,"WA",10,"October",2024,"Multiple","Driver","Female","65 and over"
7662251954887858200,"VIC",4,"April",2020,"Multiple","Driver","Male","26-39"
